,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Benin,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Ethiopia,Finland,France,Gabon,Georgia,Germany,Ghana,Greece,Guatemala,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kyrgyz Republic,Latvia,Lebanon,Lithuania,Luxembourg,Malaysia,Mexico,Moldova,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Korea,North Macedonia,Norway,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russia,Senegal,Serbia,Slovak Republic,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Syria,Tajikistan,Tanzania,Thailand,Togo,Tunisia,Turkey,Turkmenistan,Ukraine,United Kingdom,United States,Uruguay,Uzbekistan,Venezuela,Vietnam,Zambia,Zimbabwe,Hydro_Asia,Hydro_Africa,Hydro_Europe,Hydro_NA,Hydro_SA,Hydro_Oceania,Hydro_Total
1960,0.0,0.0,0.0,0.0,0.0,344000.0,977000.0,0.0,0.0,0.0,14800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,453000.0,3520000.0,0.0,0.0,1040000.0,0.0,40000.0,0.0,0.0,0.0,0.0,45200.0,0.0,0.0,0.0,0.0,80100.0,0.0,3940000.0,0.0,5030000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479000.0,0.0,0.0,0.0,0.0,2690000.0,0.0,0.0,0.0,0.0,0.0,54300.0,268000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340000.0,0.0,0.0,2670000.0,1760000.0,0.0,0.0,0.0,0.0,0.0,0.0,86200.0,0.0,0.0,271000.0,12700000.0,0.0,0.0,0.0,0.0,0.0,0.0,5030000.0,0.0,19253470.0,21880000.0,0.0,823000.0,46986470.0
1961,0.0,0.0,0.0,0.0,0.0,397000.0,963000.0,0.0,0.0,0.0,16300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,690000.0,3330000.0,0.0,0.0,1030000.0,0.0,50000.0,0.0,0.0,0.0,0.0,49800.0,0.0,0.0,0.0,0.0,63500.0,0.0,3590000.0,0.0,5850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517000.0,0.0,0.0,0.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,51900.0,296000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370000.0,0.0,0.0,3140000.0,1860000.0,0.0,0.0,0.0,0.0,0.0,0.0,109000.0,0.0,0.0,334000.0,13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,5850000.0,0.0,19850640.0,22210000.0,0.0,914000.0,48824640.0
1962,0.0,0.0,0.0,0.0,0.0,423000.0,996000.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9030000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,840000.0,3120000.0,0.0,0.0,981000.0,0.0,55600.0,0.0,0.0,0.0,0.0,51300.0,0.0,0.0,0.0,0.0,56700.0,0.0,3350000.0,0.0,5370000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589000.0,0.0,0.0,0.0,0.0,3270000.0,0.0,0.0,0.0,0.0,0.0,64800.0,304000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380000.0,0.0,0.0,3330000.0,1820000.0,0.0,0.0,0.0,0.0,0.0,0.0,96700.0,0.0,0.0,326000.0,14700000.0,0.0,0.0,0.0,0.0,0.0,0.0,5370000.0,0.0,20062210.0,23730000.0,0.0,1012000.0,50174210.0
1963,0.0,0.0,0.0,0.0,0.0,567000.0,977000.0,0.0,0.0,0.0,12400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,720000.0,3780000.0,0.0,0.0,963000.0,0.0,72800.0,0.0,0.0,0.0,0.0,54300.0,0.0,0.0,0.0,0.0,56300.0,0.0,3940000.0,0.0,5930000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595000.0,0.0,0.0,0.0,0.0,3420000.0,0.0,0.0,0.0,0.0,0.0,55600.0,346000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820000.0,0.0,0.0,3260000.0,1940000.0,0.0,0.0,0.0,0.0,0.0,0.0,181000.0,0.0,0.0,284000.0,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,5930000.0,0.0,21884722.0,23410000.0,0.0,1162000.0,52386722.0
1964,0.0,0.0,0.0,0.0,0.0,588000.0,1090000.0,0.0,0.0,0.0,9890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,717000.0,3030000.0,0.0,0.0,952000.0,0.0,67900.0,0.0,0.0,0.0,0.0,56400.0,0.0,0.0,0.0,0.0,67400.0,0.0,3350000.0,0.0,5910000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673000.0,0.0,0.0,0.0,0.0,3810000.0,0.0,0.0,0.0,0.0,0.0,60600.0,366000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780000.0,0.0,0.0,3700000.0,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,142000.0,0.0,0.0,308000.0,15400000.0,0.0,0.0,0.0,0.0,0.0,0.0,5910000.0,0.0,21415790.0,25230000.0,0.0,1261000.0,53816790.0
1965,0.0,0.0,0.0,0.0,0.0,713000.0,1350000.0,0.0,0.0,0.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,804000.0,4030000.0,0.0,0.0,1230000.0,0.0,68900.0,0.0,0.0,0.0,6450.0,55400.0,0.0,0.0,0.0,0.0,80900.0,0.0,3670000.0,0.0,6540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746000.0,0.0,0.0,0.0,0.0,4250000.0,0.0,0.0,0.0,0.0,0.0,77000.0,342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690000.0,0.0,0.0,3990000.0,2120000.0,0.0,0.0,0.0,0.0,0.0,0.0,187000.0,0.0,0.0,359000.0,16900000.0,0.0,0.0,0.0,0.0,0.0,0.0,6540000.0,0.0,24344710.0,27100000.0,0.0,1459000.0,59443710.0
1966,0.0,0.0,0.0,0.0,0.0,607000.0,1470000.0,0.0,0.0,0.0,25700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,893000.0,4490000.0,0.0,0.0,1360000.0,0.0,149000.0,0.0,0.0,0.0,8600.0,54200.0,0.0,0.0,0.0,0.0,73300.0,0.0,3760000.0,0.0,6820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812000.0,0.0,0.0,0.0,0.0,4190000.0,0.0,0.0,0.0,0.0,0.0,77000.0,454000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340000.0,0.0,0.0,3910000.0,2380000.0,0.0,0.0,0.0,0.0,0.0,0.0,201000.0,0.0,0.0,345000.0,16900000.0,0.0,0.0,0.0,0.0,0.0,0.0,6820000.0,0.0,26190780.0,28200000.0,0.0,1419000.0,62629780.0
1967,0.0,0.0,0.0,0.0,0.0,655000.0,1500000.0,0.0,0.0,0.0,20500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,3900000.0,0.0,0.0,1320000.0,0.0,143000.0,0.0,0.0,0.0,7050.0,57500.0,0.0,0.0,0.0,0.0,68500.0,0.0,3640000.0,0.0,5890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866000.0,0.0,0.0,0.0,0.0,4580000.0,0.0,0.0,0.0,0.0,0.0,82300.0,471000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950000.0,0.0,0.0,4240000.0,2560000.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0,0.0,0.0,377000.0,19300000.0,0.0,0.0,0.0,0.0,0.0,0.0,5890000.0,0.0,26132340.0,30800000.0,0.0,1521000.0,64343340.0
1968,0.0,0.0,0.0,0.0,0.0,654000.0,1530000.0,0.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,902000.0,4340000.0,0.0,0.0,1340000.0,0.0,118000.0,0.0,0.0,0.0,7650.0,59400.0,0.0,0.0,0.0,0.0,66300.0,0.0,3670000.0,0.0,6320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,5180000.0,0.0,0.0,0.0,0.0,0.0,86400.0,446000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,4190000.0,2520000.0,0.0,0.0,0.0,0.0,0.0,0.0,273000.0,0.0,0.0,306000.0,19300000.0,0.0,0.0,0.0,0.0,0.0,0.0,6320000.0,0.0,27165990.0,31000000.0,0.0,1554000.0,66039990.0
1969,0.0,0.0,0.0,0.0,0.0,720000.0,1400000.0,0.0,0.0,0.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,752000.0,4550000.0,0.0,0.0,1130000.0,0.0,177000.0,0.0,0.0,0.0,8170.0,74300.0,0.0,0.0,0.0,0.0,50100.0,0.0,3540000.0,0.0,6480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885000.0,0.0,0.0,0.0,0.0,4930000.0,0.0,0.0,0.0,0.0,0.0,69700.0,543000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630000.0,0.0,0.0,3600000.0,2340000.0,0.0,0.0,0.0,0.0,0.0,0.0,296000.0,0.0,0.0,276000.0,21700000.0,0.0,0.0,0.0,0.0,0.0,0.0,6480000.0,0.0,26395270.0,34700000.0,0.0,1605000.0,69180270.0
1970,0.0,0.0,0.0,0.0,0.0,764000.0,1780000.0,0.0,0.0,0.0,21200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,796000.0,4870000.0,0.0,0.0,1510000.0,0.0,227000.0,0.0,0.0,0.0,7570.0,123000.0,0.0,0.0,0.0,0.0,69000.0,0.0,3470000.0,0.0,6480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979000.0,0.0,0.0,0.0,0.0,4970000.0,0.0,0.0,0.0,0.0,0.0,152000.0,499000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390000.0,0.0,0.0,3570000.0,2660000.0,0.0,0.0,0.0,0.0,0.0,0.0,261000.0,0.0,0.0,386000.0,21500000.0,0.0,0.0,0.0,0.0,0.0,0.0,6480000.0,0.0,27772090.0,35100000.0,0.0,1743000.0,71095090.0
1971,60200.0,28400.0,52000.0,133000.0,0.0,996000.0,1390000.0,0.0,15100.0,0.0,11500.0,0.0,77200.0,0.0,3710000.0,187000.0,0.0,89900.0,14000000.0,414000.0,2580000.0,573000.0,296000.0,4640.0,88400.0,12000.0,0.0,9460.0,104000.0,2060.0,46100.0,37800.0,433000.0,44900.0,0.0,26100.0,914000.0,4200000.0,0.0,0.0,1160000.0,250000.0,228000.0,22400.0,2320.0,20800.0,8260.0,134000.0,2410000.0,66500.0,230000.0,17200.0,40100.0,0.0,3360000.0,10800.0,7240000.0,0.0,0.0,29200.0,0.0,0.0,72100.0,0.0,4730.0,89900.0,1240000.0,0.0,0.0,131000.0,19300.0,41000.0,0.0,5760.0,0.0,1130000.0,17500.0,135000.0,788000.0,0.0,5440000.0,316000.0,7140.0,14100.0,369000.0,0.0,135000.0,531000.0,387000.0,0.0,0.0,0.0,127000.0,0.0,9630.0,114000.0,2740000.0,71700.0,21100.0,4470000.0,2310000.0,4390.0,0.0,26600.0,176000.0,6540.0,4470.0,224000.0,0.0,0.0,289000.0,22700000.0,126000.0,0.0,464000.0,52800.0,78100.0,209000.0,14218430.0,1934000.0,28456850.0,37940000.0,6187920.0,2126000.0,90863200.0
1972,77400.0,42600.0,58500.0,129000.0,0.0,995000.0,1440000.0,0.0,15100.0,0.0,15500.0,0.0,81600.0,0.0,4360000.0,180000.0,0.0,92300.0,15600000.0,493000.0,2920000.0,628000.0,296000.0,5680.0,94400.0,19400.0,0.0,6360.0,109000.0,2060.0,49500.0,38300.0,444000.0,38000.0,0.0,26800.0,888000.0,4200000.0,430.0,0.0,1140000.0,286000.0,230000.0,19200.0,6790.0,26100.0,9460.0,148000.0,2340000.0,56800.0,303000.0,17200.0,58600.0,0.0,3560000.0,12100.0,7320000.0,0.0,0.0,34500.0,0.0,0.0,69400.0,0.0,5590.0,99200.0,1320000.0,0.0,0.0,137000.0,18300.0,47000.0,0.0,7220.0,0.0,1230000.0,31600.0,124000.0,801000.0,0.0,5800000.0,316000.0,7140.0,16500.0,381000.0,0.0,129000.0,609000.0,631000.0,0.0,0.0,0.0,133000.0,0.0,71700.0,118000.0,3050000.0,73600.0,31400.0,4620000.0,2100000.0,5330.0,0.0,27600.0,149000.0,4900.0,4640.0,276000.0,0.0,0.0,292000.0,23300000.0,85600.0,0.0,518000.0,36300.0,267000.0,308000.0,14624060.0,2370840.0,29703610.0,40220000.0,7022190.0,2225000.0,96165700.0
1973,96900.0,64700.0,70000.0,257000.0,0.0,981000.0,1610000.0,0.0,28500.0,0.0,14700.0,0.0,83600.0,0.0,4980000.0,221000.0,0.0,91800.0,16700000.0,481000.0,3270000.0,683000.0,324000.0,4300.0,97300.0,14500.0,0.0,5330.0,93000.0,2060.0,45600.0,37400.0,443000.0,42300.0,0.0,28600.0,904000.0,4100000.0,430.0,0.0,1310000.0,333000.0,191000.0,20000.0,7220.0,30900.0,8680.0,190000.0,2490000.0,88600.0,244000.0,24900.0,55400.0,0.0,3230000.0,8510.0,5740000.0,0.0,0.0,35100.0,0.0,0.0,41100.0,0.0,4040.0,95300.0,1390000.0,0.0,0.0,103000.0,16400.0,49500.0,0.0,6970.0,0.0,1230000.0,31900.0,160000.0,815000.0,0.0,6270000.0,375000.0,8770.0,26000.0,410000.0,161000.0,125000.0,630000.0,649000.0,0.0,0.0,0.0,114000.0,0.0,84700.0,110000.0,2490000.0,60900.0,36700.0,5150000.0,2400000.0,1460.0,0.0,25500.0,162000.0,3270.0,6280.0,224000.0,0.0,0.0,332000.0,22800000.0,134000.0,0.0,535000.0,36100.0,266000.0,300000.0,13764050.0,2447560.0,30414780.0,40890000.0,7924830.0,2211000.0,97652220.0
1974,112000.0,42700.0,73800.0,432000.0,0.0,1140000.0,1910000.0,0.0,20900.0,0.0,20600.0,0.0,88900.0,0.0,5650000.0,179000.0,0.0,102000.0,18100000.0,547000.0,3700000.0,761000.0,292000.0,4730.0,107000.0,23800.0,0.0,7650.0,156000.0,2060.0,43200.0,43000.0,526000.0,48300.0,0.0,29900.0,1090000.0,4830000.0,8600.0,0.0,1520000.0,351000.0,202000.0,21600.0,10800.0,34400.0,6970.0,197000.0,2400000.0,94100.0,294000.0,34400.0,67600.0,0.0,3250000.0,10500.0,7110000.0,0.0,0.0,47000.0,0.0,0.0,70500.0,0.0,7140.0,86500.0,1440000.0,0.0,0.0,115000.0,57400.0,48800.0,0.0,8260.0,0.0,1220000.0,35100.0,171000.0,829000.0,0.0,6590000.0,356000.0,9110.0,38000.0,449000.0,203000.0,183000.0,673000.0,729000.0,0.0,0.0,0.0,191000.0,0.0,97300.0,164000.0,2630000.0,86100.0,39900.0,4920000.0,2390000.0,28400.0,0.0,25300.0,211000.0,6540.0,1890.0,289000.0,0.0,0.0,350000.0,26200000.0,118000.0,0.0,663000.0,36100.0,504000.0,412000.0,15684050.0,3028870.0,32495370.0,45740000.0,9117560.0,2360000.0,108425850.0
1975,138000.0,28200.0,81700.0,447000.0,0.0,1260000.0,2020000.0,0.0,37500.0,0.0,15700.0,0.0,92400.0,0.0,6220000.0,211000.0,0.0,111000.0,17400000.0,549000.0,3870000.0,765000.0,319000.0,4990.0,111000.0,32900.0,0.0,5420.0,156000.0,2060.0,36700.0,54000.0,584000.0,24600.0,0.0,30000.0,1050000.0,5170000.0,12300.0,0.0,1470000.0,340000.0,173000.0,24400.0,14800.0,36100.0,14000.0,192000.0,2860000.0,103000.0,296000.0,39600.0,44800.0,0.0,3530000.0,11300.0,7170000.0,0.0,0.0,55800.0,0.0,0.0,68800.0,0.0,6110.0,86400.0,1300000.0,0.0,0.0,87400.0,44900.0,48800.0,0.0,6450.0,0.0,1450000.0,35200.0,206000.0,843000.0,0.0,6650000.0,375000.0,8430.0,45200.0,470000.0,194000.0,171000.0,551000.0,805000.0,0.0,0.0,0.0,172000.0,0.0,96300.0,145000.0,2240000.0,94800.0,43100.0,4960000.0,2880000.0,64500.0,0.0,37100.0,292000.0,8170.0,2750.0,508000.0,0.0,0.0,323000.0,26100000.0,97400.0,0.0,768000.0,43000.0,522000.0,453000.0,16507300.0,3231160.0,33452670.0,44800000.0,9815950.0,2710000.0,110517080.0
1976,163000.0,33500.0,36800.0,431000.0,0.0,1300000.0,1720000.0,0.0,42500.0,0.0,9370.0,0.0,96800.0,0.0,7130000.0,254000.0,0.0,108000.0,18300000.0,567000.0,3920000.0,791000.0,345000.0,5420.0,125000.0,29600.0,0.0,4560.0,124000.0,2060.0,67200.0,52000.0,688000.0,16900.0,0.0,31200.0,811000.0,4180000.0,13900.0,0.0,1190000.0,359000.0,162000.0,26900.0,14600.0,37200.0,14200.0,204000.0,3000000.0,93900.0,342000.0,39500.0,51100.0,0.0,3370000.0,9460.0,7190000.0,0.0,0.0,50100.0,0.0,0.0,68800.0,0.0,3960.0,81500.0,1480000.0,0.0,0.0,85800.0,52500.0,54900.0,0.0,11100.0,0.0,1280000.0,37800.0,250000.0,856000.0,0.0,7050000.0,467000.0,11900.0,45600.0,498000.0,240000.0,141000.0,412000.0,697000.0,0.0,0.0,0.0,174000.0,0.0,161000.0,154000.0,1800000.0,97500.0,48500.0,4720000.0,2230000.0,106000.0,0.0,43000.0,313000.0,6540.0,4640.0,720000.0,0.0,0.0,317000.0,24600000.0,105000.0,0.0,910000.0,47900.0,607000.0,491000.0,16955440.0,3620660.0,30519690.0,44380000.0,10977920.0,2580000.0,109033710.0
1977,189000.0,23100.0,36800.0,496000.0,0.0,1130000.0,2110000.0,0.0,37600.0,0.0,19300.0,0.0,102000.0,0.0,8040000.0,303000.0,0.0,105000.0,18900000.0,599000.0,4090000.0,899000.0,350000.0,4130.0,115000.0,19100.0,0.0,6280.0,169000.0,1890.0,39200.0,48000.0,777000.0,35300.0,0.0,32200.0,1040000.0,6560000.0,25900.0,0.0,1510000.0,378000.0,165000.0,20100.0,13200.0,40300.0,12800.0,219000.0,3270000.0,95500.0,362000.0,48700.0,64400.0,0.0,4400000.0,9370.0,6270000.0,0.0,0.0,64400.0,0.0,0.0,68800.0,0.0,6970.0,66100.0,1650000.0,0.0,0.0,117000.0,53600.0,61700.0,0.0,12000.0,0.0,1260000.0,23200.0,248000.0,870000.0,0.0,6190000.0,446000.0,29300.0,30300.0,518000.0,189000.0,168000.0,857000.0,804000.0,0.0,0.0,0.0,207000.0,0.0,167000.0,120000.0,3410000.0,107000.0,45600.0,4600000.0,3080000.0,152000.0,0.0,44700.0,281000.0,13100.0,2670.0,737000.0,0.0,0.0,333000.0,19100000.0,135000.0,0.0,1050000.0,51600.0,752000.0,518000.0,16380870.0,3995430.0,37156360.0,39650000.0,12248550.0,2390000.0,111821210.0
1978,206000.0,21500.0,45400.0,667000.0,0.0,1190000.0,2110000.0,0.0,43500.0,0.0,19200.0,0.0,108000.0,0.0,8840000.0,250000.0,0.0,108000.0,20200000.0,624000.0,3840000.0,1040000.0,344000.0,946.0,127000.0,14400.0,0.0,7140.0,157000.0,1980.0,64000.0,68000.0,801000.0,57300.0,0.0,34900.0,838000.0,5880000.0,25500.0,0.0,1580000.0,320000.0,257000.0,24300.0,16300.0,55600.0,11900.0,227000.0,4060000.0,119000.0,537000.0,60900.0,60000.0,0.0,3910000.0,9890.0,6020000.0,0.0,0.0,92300.0,0.0,0.0,68800.0,0.0,6790.0,77000.0,1400000.0,0.0,0.0,122000.0,69100.0,63300.0,0.0,13200.0,0.0,1390000.0,27900.0,200000.0,884000.0,0.0,6940000.0,640000.0,61800.0,21300.0,532000.0,241000.0,168000.0,930000.0,913000.0,0.0,0.0,0.0,194000.0,0.0,164000.0,156000.0,3460000.0,118000.0,46900.0,4970000.0,2740000.0,180000.0,0.0,44700.0,181000.0,14700.0,2490.0,803000.0,0.0,0.0,344000.0,24400000.0,140000.0,0.0,1050000.0,68800.0,684000.0,477000.0,17125190.0,3879146.0,36976870.0,46000000.0,13541530.0,2580000.0,120102736.0
1979,232000.0,25000.0,47700.0,917000.0,0.0,1320000.0,2370000.0,0.0,50500.0,0.0,20100.0,0.0,111000.0,0.0,10000000.0,285000.0,0.0,113000.0,21000000.0,640000.0,4310000.0,1140000.0,341000.0,6620.0,140000.0,62800.0,0.0,8940.0,197000.0,2150.0,71200.0,61000.0,818000.0,88700.0,0.0,37800.0,935000.0,5710000.0,26700.0,0.0,1580000.0,398000.0,307000.0,23700.0,16700.0,63700.0,12600.0,245000.0,3910000.0,123000.0,466000.0,88700.0,71000.0,0.0,3950000.0,9890.0,6940000.0,0.0,0.0,113000.0,0.0,0.0,73100.0,0.0,7830.0,94000.0,1550000.0,0.0,0.0,136000.0,36500.0,66200.0,0.0,14600.0,0.0,1610000.0,37900.0,284000.0,898000.0,0.0,7630000.0,708000.0,69100.0,38200.0,576000.0,247000.0,155000.0,964000.0,975000.0,0.0,0.0,0.0,162000.0,0.0,98400.0,200000.0,3990000.0,126000.0,51200.0,5250000.0,2710000.0,202000.0,0.0,45100.0,281000.0,3270.0,3610.0,885000.0,0.0,0.0,365000.0,24300000.0,112000.0,0.0,1220000.0,86000.0,766000.0,516000.0,18612610.0,4201190.0,39010680.0,46850000.0,15345030.0,2930000.0,126949510.0
1980,254000.0,22100.0,51200.0,1300000.0,0.0,1110000.0,2470000.0,0.0,50100.0,0.0,23900.0,0.0,91400.0,0.0,11100000.0,319000.0,0.0,117000.0,21600000.0,677000.0,5010000.0,1230000.0,365000.0,8600.0,182000.0,116000.0,0.0,8340.0,206000.0,2580.0,48000.0,75000.0,843000.0,81300.0,0.0,41600.0,878000.0,5980000.0,22400.0,0.0,1640000.0,454000.0,293000.0,20100.0,18900.0,67200.0,9630.0,265000.0,4000000.0,116000.0,483000.0,59300.0,72100.0,0.0,3890000.0,10300.0,7590000.0,0.0,0.0,91100.0,0.0,0.0,73100.0,0.0,8430.0,120000.0,1450000.0,0.0,0.0,130000.0,25900.0,68400.0,0.0,17500.0,0.0,1630000.0,44200.0,239000.0,911000.0,0.0,7190000.0,749000.0,82900.0,56700.0,603000.0,303000.0,202000.0,689000.0,1090000.0,0.0,0.0,0.0,194000.0,0.0,85300.0,171000.0,2540000.0,127000.0,49200.0,5060000.0,2820000.0,220000.0,0.0,58800.0,110000.0,3270.0,2060.0,976000.0,0.0,0.0,335000.0,24000000.0,299000.0,0.0,1250000.0,128000.0,791000.0,345000.0,20015360.0,4152570.0,37407640.0,47050000.0,17245340.0,2740000.0,128610910.0
1981,262000.0,31500.0,51200.0,1260000.0,0.0,1210000.0,2650000.0,0.0,53700.0,0.0,32800.0,0.0,99400.0,0.0,11200000.0,311000.0,0.0,156000.0,22900000.0,701000.0,5640000.0,1230000.0,359000.0,8860.0,197000.0,149000.0,0.0,5160.0,177000.0,2840.0,118000.0,67000.0,878000.0,47000.0,0.0,43600.0,1170000.0,6210000.0,35400.0,0.0,1710000.0,459000.0,293000.0,24800.0,21400.0,70600.0,14500.0,268000.0,4260000.0,140000.0,536000.0,52500.0,74100.0,172.0,3700000.0,10800.0,7530000.0,0.0,0.0,122000.0,0.0,0.0,73100.0,0.0,9290.0,133000.0,2120000.0,0.0,0.0,88100.0,4900.0,74000.0,0.0,20900.0,0.0,1680000.0,42600.0,206000.0,925000.0,0.0,7980000.0,778000.0,115000.0,59600.0,688000.0,320000.0,184000.0,432000.0,1100000.0,0.0,0.0,0.0,169000.0,0.0,142000.0,233000.0,1890000.0,135000.0,50600.0,5140000.0,3050000.0,229000.0,0.0,62200.0,256000.0,3270.0,2580.0,1090000.0,0.0,0.0,374000.0,22600000.0,332000.0,0.0,1300000.0,130000.0,857000.0,333000.0,21219852.0,4342730.0,38293530.0,47620000.0,17589360.0,2890000.0,131955472.0
